dummy_id,race_scan,gender_scan
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,black,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,indian,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,indian,Man
deadend,white,Man
deadend,black,Man
deadend,white,Man
deadend,indian,Man
deadend,white,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,indian,Man
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,indian,Man
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,black,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,black,Man
deadend,black,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,black,Man
deadend,black,Man
deadend,indian,Man
