dummy_id,race_scan,gender_scan
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,black,Woman
deadend,black,Man
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,black,Woman
deadend,black,Man
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,black,Woman
deadend,black,Man
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,black,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,asian,Man
