dummy_id,race_scan,gender_scan
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,asian,Woman
deadend,asian,Woman
deadend,asian,Woman
deadend,asian,Woman
deadend,black,Man
deadend,white,Man
deadend,black,Man
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Woman
deadend,asian,Woman
deadend,indian,Woman
deadend,asian,Woman
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
