dummy_id,race_scan,gender_scan
deadend,black,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,unknown_race,unknown_gender
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,middle eastern,Man
deadend,unknown_race,unknown_gender
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,middle eastern,Man
deadend,unknown_race,unknown_gender
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,middle eastern,Man
deadend,unknown_race,unknown_gender
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,middle eastern,Man
deadend,unknown_race,unknown_gender
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,middle eastern,Man
deadend,unknown_race,unknown_gender
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,middle eastern,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,indian,Woman
deadend,latino hispanic,Man
