dummy_id,race_scan,gender_scan
deadend,black,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,latino hispanic,Man
deadend,white,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,asian,Man
deadend,black,Woman
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,black,Woman
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,black,Woman
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,black,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,black,Man
deadend,white,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,unknown_race,unknown_gender
deadend,asian,Man
