dummy_id,race_scan,gender_scan
deadend,indian,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,black,Man
deadend,indian,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,black,Man
deadend,indian,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,black,Man
deadend,indian,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,black,Man
deadend,indian,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,black,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
