dummy_id,race_scan,gender_scan
deadend,asian,Man
deadend,black,Woman
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,unknown_race,unknown_gender
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,black,Man
deadend,asian,Man
deadend,asian,Man
