dummy_id,race_scan,gender_scan
deadend,indian,Man
deadend,asian,Man
deadend,indian,Man
deadend,black,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,black,Man
deadend,black,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,indian,Man
deadend,black,Man
deadend,asian,Man
deadend,indian,Man
deadend,indian,Man
deadend,asian,Man
deadend,indian,Man
deadend,indian,Man
deadend,asian,Man
deadend,indian,Man
deadend,indian,Man
deadend,asian,Man
deadend,asian,Man
deadend,indian,Woman
deadend,asian,Man
deadend,indian,Woman
deadend,black,Man
deadend,white,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,asian,Man
