dummy_id,race_scan,gender_scan
deadend,asian,Woman
deadend,white,Man
deadend,asian,Man
deadend,asian,Woman
deadend,white,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Woman
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,indian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,white,Woman
deadend,indian,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,asian,Woman
deadend,white,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,indian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
