dummy_id,race_scan,gender_scan
deadend,black,Woman
deadend,black,Man
deadend,black,Man
deadend,black,Woman
deadend,white,Woman
deadend,black,Woman
deadend,white,Woman
deadend,black,Woman
deadend,white,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,black,Woman
deadend,asian,Woman
deadend,black,Man
deadend,black,Woman
deadend,asian,Woman
deadend,black,Man
deadend,black,Woman
deadend,asian,Woman
deadend,black,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,black,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,black,Man
deadend,black,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,black,Woman
deadend,black,Woman
deadend,indian,Woman
deadend,black,Woman
deadend,black,Woman
