dummy_id,race_scan,gender_scan
deadend,latino hispanic,Man
deadend,white,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,indian,Man
deadend,black,Man
deadend,asian,Man
deadend,indian,Man
deadend,black,Man
deadend,asian,Man
deadend,indian,Man
deadend,black,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,asian,Man
deadend,black,Woman
deadend,white,Woman
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,indian,Man
deadend,asian,Man
deadend,black,Woman
deadend,white,Woman
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,indian,Man
deadend,asian,Man
deadend,black,Woman
deadend,white,Woman
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,indian,Man
deadend,asian,Man
