dummy_id,race_scan,gender_scan
deadend,latino hispanic,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,indian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
