dummy_id,race_scan,gender_scan
deadend,white,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,middle eastern,Woman
deadend,white,Man
deadend,middle eastern,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
