dummy_id,race_scan,gender_scan
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,white,Man
deadend,black,Man
deadend,white,Woman
deadend,black,Man
deadend,white,Woman
deadend,black,Man
deadend,black,Woman
deadend,white,Man
deadend,black,Woman
deadend,white,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,asian,Woman
deadend,latino hispanic,Woman
