dummy_id,race_scan,gender_scan
deadend,indian,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,asian,Woman
deadend,asian,Woman
deadend,white,Woman
deadend,asian,Woman
deadend,white,Woman
deadend,asian,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Woman
