dummy_id,race_scan,gender_scan
deadend,latino hispanic,Woman
deadend,white,Man
deadend,white,Woman
deadend,black,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,white,Woman
deadend,black,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,white,Woman
deadend,black,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Woman
deadend,indian,Woman
deadend,asian,Man
deadend,white,Woman
deadend,indian,Woman
deadend,asian,Man
deadend,white,Woman
deadend,indian,Woman
deadend,asian,Man
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,asian,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
