dummy_id,race_scan,gender_scan
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,white,Woman
deadend,white,Woman
deadend,middle eastern,Woman
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,white,Woman
deadend,white,Woman
deadend,middle eastern,Woman
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,white,Woman
deadend,white,Woman
deadend,middle eastern,Woman
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,white,Woman
deadend,white,Woman
deadend,middle eastern,Woman
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,white,Woman
deadend,white,Woman
deadend,middle eastern,Woman
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,white,Woman
deadend,asian,Man
deadend,white,Woman
deadend,asian,Woman
deadend,white,Man
deadend,asian,Woman
