dummy_id,race_scan,gender_scan
deadend,middle eastern,Man
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,middle eastern,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,middle eastern,Man
deadend,white,Man
deadend,white,Man
deadend,indian,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,black,Man
deadend,white,Man
deadend,black,Man
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
