dummy_id,race_scan,gender_scan
deadend,white,Man
deadend,indian,Man
deadend,white,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,black,Man
deadend,indian,Woman
deadend,middle eastern,Man
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,indian,Woman
deadend,middle eastern,Man
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,indian,Woman
deadend,middle eastern,Man
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,indian,Woman
deadend,middle eastern,Man
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,middle eastern,Man
deadend,white,Man
deadend,indian,Man
deadend,middle eastern,Man
deadend,white,Man
deadend,indian,Man
deadend,middle eastern,Man
deadend,white,Man
deadend,white,Man
deadend,middle eastern,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,middle eastern,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,middle eastern,Man
