dummy_id,race_scan,gender_scan
deadend,white,Man
deadend,asian,Woman
deadend,white,Woman
deadend,asian,Woman
deadend,white,Woman
deadend,black,Woman
deadend,latino hispanic,Man
deadend,black,Woman
deadend,latino hispanic,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,indian,Woman
deadend,asian,Man
deadend,latino hispanic,Man
deadend,indian,Woman
deadend,asian,Man
deadend,latino hispanic,Man
deadend,indian,Woman
deadend,asian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Woman
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,black,Man
deadend,white,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Woman
