dummy_id,race_scan,gender_scan
deadend,black,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,black,Man
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,white,Man
deadend,indian,Man
deadend,white,Man
deadend,white,Man
deadend,black,Man
deadend,white,Man
deadend,black,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,middle eastern,Man
deadend,white,Man
deadend,middle eastern,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,black,Man
deadend,white,Man
deadend,black,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,white,Man
deadend,black,Man
deadend,indian,Man
deadend,asian,Man
