dummy_id,race_scan,gender_scan
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,unknown_race,unknown_gender
deadend,latino hispanic,Man
deadend,unknown_race,unknown_gender
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,black,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,middle eastern,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,unknown_race,unknown_gender
deadend,white,Man
deadend,unknown_race,unknown_gender
