dummy_id,race_scan,gender_scan
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,indian,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,black,Man
deadend,indian,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,black,Man
deadend,indian,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,black,Man
deadend,indian,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,black,Man
deadend,indian,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,black,Man
deadend,black,Man
deadend,indian,Man
deadend,latino hispanic,Woman
deadend,black,Man
deadend,indian,Man
deadend,latino hispanic,Woman
deadend,black,Man
