dummy_id,race_scan,gender_scan
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Woman
deadend,black,Woman
deadend,latino hispanic,Woman
deadend,black,Woman
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Woman
deadend,black,Man
deadend,black,Man
deadend,black,Woman
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,black,Woman
deadend,latino hispanic,Woman
deadend,black,Woman
deadend,latino hispanic,Woman
