dummy_id,race_scan,gender_scan
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,black,Man
deadend,black,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,black,Man
deadend,black,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,black,Man
deadend,black,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,black,Man
deadend,black,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,black,Man
deadend,black,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,indian,Man
deadend,indian,Woman
deadend,indian,Man
deadend,indian,Man
deadend,indian,Woman
deadend,indian,Man
deadend,indian,Man
deadend,indian,Woman
deadend,indian,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,indian,Woman
deadend,black,Man
