dummy_id,race_scan,gender_scan
deadend,black,Man
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Woman
deadend,black,Man
deadend,latino hispanic,Woman
deadend,black,Man
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,black,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,black,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,black,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Man
deadend,black,Woman
deadend,asian,Man
deadend,black,Woman
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,indian,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
