dummy_id,race_scan,gender_scan
deadend,indian,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,black,Man
deadend,indian,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
