dummy_id,race_scan,gender_scan
deadend,white,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Woman
deadend,asian,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,indian,Woman
deadend,asian,Man
deadend,black,Man
deadend,latino hispanic,Woman
deadend,indian,Woman
deadend,asian,Man
deadend,black,Man
deadend,latino hispanic,Woman
deadend,indian,Woman
deadend,asian,Man
deadend,black,Man
deadend,latino hispanic,Woman
deadend,indian,Woman
deadend,asian,Man
deadend,black,Man
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Man
