dummy_id,race_scan,gender_scan
deadend,black,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,black,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,black,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,black,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
