dummy_id,race_scan,gender_scan
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,middle eastern,Man
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Woman
deadend,asian,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,unknown_race,unknown_gender
deadend,asian,Man
