dummy_id,race_scan,gender_scan
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Woman
deadend,asian,Man
deadend,white,Woman
deadend,latino hispanic,Man
