dummy_id,race_scan,gender_scan
deadend,indian,Man
deadend,asian,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,indian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,indian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,indian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,indian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,asian,Man
deadend,indian,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,middle eastern,Man
