dummy_id,race_scan,gender_scan
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,asian,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,unknown_race,unknown_gender
deadend,indian,Man
deadend,unknown_race,unknown_gender
deadend,indian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
