dummy_id,race_scan,gender_scan
deadend,white,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,indian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,indian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,indian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,indian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,indian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,indian,Man
