dummy_id,race_scan,gender_scan
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,black,Woman
deadend,asian,Man
deadend,black,Man
deadend,black,Woman
deadend,indian,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,white,Man
deadend,black,Man
deadend,white,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,black,Woman
deadend,black,Woman
deadend,black,Woman
deadend,black,Man
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
deadend,black,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,white,Woman
deadend,latino hispanic,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,asian,Man
deadend,black,Woman
deadend,black,Man
deadend,black,Woman
