dummy_id,race_scan,gender_scan
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Woman
deadend,unknown_race,unknown_gender
deadend,white,Man
deadend,white,Woman
deadend,unknown_race,unknown_gender
deadend,white,Man
deadend,white,Woman
deadend,unknown_race,unknown_gender
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,white,Man
deadend,black,Man
deadend,white,Man
deadend,black,Man
deadend,latino hispanic,Woman
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,asian,Woman
deadend,asian,Man
deadend,white,Man
