dummy_id,race_scan,gender_scan
deadend,asian,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,latino hispanic,Woman
deadend,asian,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,indian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,black,Man
deadend,white,Woman
deadend,asian,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,asian,Woman
deadend,asian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,latino hispanic,Woman
