dummy_id,race_scan,gender_scan
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,latino hispanic,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Woman
deadend,unknown_race,unknown_gender
deadend,white,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
deadend,black,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,unknown_race,unknown_gender
deadend,indian,Man
deadend,indian,Man
deadend,unknown_race,unknown_gender
deadend,indian,Man
deadend,indian,Man
deadend,unknown_race,unknown_gender
deadend,indian,Man
deadend,indian,Man
