dummy_id,race_scan,gender_scan
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Woman
deadend,middle eastern,Woman
deadend,white,Woman
deadend,white,Woman
deadend,asian,Man
deadend,middle eastern,Woman
deadend,white,Man
deadend,middle eastern,Woman
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,indian,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,indian,Woman
deadend,indian,Man
deadend,indian,Woman
deadend,indian,Man
deadend,indian,Woman
deadend,indian,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,indian,Woman
deadend,indian,Man
