dummy_id,race_scan,gender_scan
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,white,Woman
deadend,white,Man
deadend,latino hispanic,Woman
deadend,middle eastern,Woman
deadend,latino hispanic,Woman
deadend,middle eastern,Woman
deadend,indian,Man
deadend,black,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,asian,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,white,Man
