dummy_id,race_scan,gender_scan
deadend,white,Woman
deadend,indian,Woman
deadend,white,Man
deadend,white,Man
deadend,white,Woman
deadend,black,Man
deadend,white,Woman
deadend,black,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Woman
deadend,black,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,black,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,black,Man
deadend,asian,Man
deadend,white,Man
deadend,white,Woman
deadend,black,Man
deadend,asian,Man
deadend,white,Man
deadend,latino hispanic,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,middle eastern,Man
deadend,latino hispanic,Man
deadend,white,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,black,Man
deadend,white,Woman
deadend,white,Man
deadend,white,Man
deadend,black,Man
deadend,latino hispanic,Man
