dummy_id,race_scan,gender_scan
deadend,latino hispanic,Man
deadend,indian,Man
deadend,white,Man
deadend,indian,Man
deadend,white,Man
deadend,latino hispanic,Woman
deadend,asian,Woman
deadend,black,Man
deadend,asian,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,white,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,white,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,white,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,white,Woman
deadend,black,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,asian,Man
deadend,white,Woman
deadend,black,Man
deadend,white,Woman
deadend,indian,Man
deadend,latino hispanic,Man
deadend,indian,Man
deadend,latino hispanic,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,asian,Woman
deadend,latino hispanic,Man
deadend,white,Woman
deadend,indian,Woman
deadend,latino hispanic,Man
deadend,white,Woman
deadend,indian,Woman
deadend,latino hispanic,Man
