dummy_id,race_scan,gender_scan
deadend,asian,Man
deadend,black,Man
deadend,indian,Woman
deadend,indian,Man
deadend,indian,Woman
deadend,indian,Man
deadend,indian,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,black,Man
deadend,indian,Man
deadend,indian,Woman
deadend,indian,Man
deadend,indian,Woman
deadend,indian,Man
deadend,indian,Man
deadend,black,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,indian,Man
deadend,asian,Man
deadend,latino hispanic,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,white,Man
deadend,asian,Man
deadend,black,Man
deadend,black,Man
deadend,indian,Man
deadend,asian,Man
deadend,black,Man
deadend,indian,Man
deadend,asian,Man
deadend,black,Man
deadend,indian,Man
deadend,asian,Man
deadend,white,Woman
deadend,black,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Man
deadend,asian,Man
