dummy_id,race_scan,gender_scan
deadend,latino hispanic,Woman
deadend,white,Man
deadend,indian,Man
deadend,black,Man
deadend,latino hispanic,Woman
deadend,white,Man
deadend,indian,Man
deadend,black,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Woman
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Man
deadend,black,Man
deadend,asian,Man
deadend,asian,Man
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,latino hispanic,Man
deadend,latino hispanic,Woman
deadend,white,Woman
deadend,latino hispanic,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,black,Man
deadend,latino hispanic,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,white,Woman
deadend,latino hispanic,Man
deadend,white,Man
deadend,indian,Woman
deadend,black,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
deadend,asian,Man
